"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"74839","020SQK",1878,11,18,14,-31.5,-14.5,192,1,0,"01207013",25.7,27.7,6.7,68,1014.9,1,0,1878-11-18 14:00:00,1878-11-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-31.5,"01207013","01207013",NA
"74867","020SXG",1878,11,19,14,-32.5,-12.5,192,1,0,"01207013",26.1,27.1,4.6,68,1014.6,5,0,1878-11-19 14:00:00,1878-11-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-32.5,"01207013","01207013",NA
"74897","020T4P",1878,11,20,14,-31.5,-10.5,192,1,0,"01207013",26,27.7,2.6,90,1013.7,3,0,1878-11-20 14:00:00,1878-11-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-31.5,"01207013","01207013",NA
"74924","020TC9",1878,11,21,14,-31.5,-8.5,192,1,0,"01207013",26.1,27.3,4.6,113,1013.1,2,0,1878-11-21 14:00:00,1878-11-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-31.5,"01207013","01207013",NA
"74953","020TK7",1878,11,22,14,-29.5,-6.5,192,1,0,"01207013",26,27.2,9.3,113,1011.9,6,0,1878-11-22 14:00:00,1878-11-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-29.5,"01207013","01207013",NA
"74982","020TRN",1878,11,23,14,-28.5,-4.5,192,1,0,"01207013",26.3,28,6.7,113,1010.3,2,0,1878-11-23 14:00:00,1878-11-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-28.5,"01207013","01207013",NA
"75010","020TZB",1878,11,24,14,-27.5,-1.5,192,1,0,"01207013",26.2,29.6,9.3,135,1009.6,2,0,1878-11-24 14:00:00,1878-11-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-27.5,"01207013","01207013",NA
"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"66701","01Z41E",1878,1,1,3,128.5,-1.5,192,1,0,"01207365",28.7,29.1,1,23,NA,NA,0,1878-01-01 03:00:00,1878-01-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,128.5,"01207365","01207365",NA
"66725","01Z48C",1878,1,2,3,129.5,-0.5,192,1,0,"01207365",29,29.5,2.6,338,NA,NA,0,1878-01-02 03:00:00,1878-01-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,129.5,"01207365","01207365",NA
"66748","01Z4EW",1878,1,3,3,129.5,-0.5,192,1,0,"01207365",27.8,28.7,2.6,360,NA,NA,0,1878-01-03 03:00:00,1878-01-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,129.5,"01207365","01207365",NA
"66771","01Z4L9",1878,1,4,3,129.5,0.5,192,1,0,"01207365",28.5,28.7,4.6,360,NA,NA,0,1878-01-04 03:00:00,1878-01-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,129.5,"01207365","01207365",NA
"66795","01Z4RN",1878,1,5,3,130.5,0.5,192,1,0,"01207365",29,30.1,4.6,45,NA,NA,0,1878-01-05 03:00:00,1878-01-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66819","01Z4YA",1878,1,6,3,130.5,1.5,192,1,0,"01207365",28,29,4.6,45,NA,NA,0,1878-01-06 03:00:00,1878-01-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66845","01Z54O",1878,1,7,3,129.5,1.5,192,1,0,"01207365",28,28.9,2.6,360,NA,NA,0,1878-01-07 03:00:00,1878-01-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,129.5,"01207365","01207365",NA
"66868","01Z5AZ",1878,1,8,3,130.5,2.5,192,1,0,"01207365",28.7,29.4,1,45,NA,NA,0,1878-01-08 03:00:00,1878-01-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66895","01Z5GP",1878,1,9,3,130.5,2.5,192,1,0,"01207365",28,30,2.6,68,NA,NA,0,1878-01-09 03:00:00,1878-01-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66919","01Z5MG",1878,1,10,3,130.5,3.5,192,1,0,"01207365",28.5,29.5,1,360,NA,NA,0,1878-01-10 03:00:00,1878-01-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66944","01Z5SU",1878,1,11,3,130.5,4.5,192,1,0,"01207365",27.8,29,9.3,90,NA,NA,0,1878-01-11 03:00:00,1878-01-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66970","01Z5YW",1878,1,12,3,130.5,6.5,192,1,0,"01207365",28,29,9.3,68,NA,NA,0,1878-01-12 03:00:00,1878-01-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"66994","01Z65A",1878,1,13,3,130.5,7.5,192,1,0,"01207365",28,29,9.3,68,NA,NA,0,1878-01-13 03:00:00,1878-01-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,130.5,"01207365","01207365",NA
"67018","01Z6BE",1878,1,14,3,129.5,9.5,192,1,0,"01207365",28,28.5,9.3,68,NA,NA,0,1878-01-14 03:00:00,1878-01-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,129.5,"01207365","01207365",NA
"67070","01Z6OD",1878,1,16,4,127.5,13.5,192,1,0,"01207365",27.2,28,4.6,68,NA,NA,0,1878-01-16 04:00:00,1878-01-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,127.5,"01207365","01207365",NA
"67100","01Z6UL",1878,1,17,4,126.5,16.5,192,1,0,"01207365",27,28.6,9.3,68,NA,NA,0,1878-01-17 04:00:00,1878-01-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,126.5,"01207365","01207365",NA
"67128","01Z713",1878,1,18,4,124.5,18.5,192,1,0,"01207365",26,27,4.6,90,NA,NA,0,1878-01-18 04:00:00,1878-01-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,124.5,"01207365","01207365",NA
"67156","01Z77R",1878,1,19,4,123.5,19.5,192,1,0,"01207365",24.9,23.8,4.6,23,NA,NA,0,1878-01-19 04:00:00,1878-01-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,123.5,"01207365","01207365",NA
"67184","01Z7F6",1878,1,20,4,120.5,21.5,192,1,0,"01207365",21.8,21.1,12.3,45,NA,NA,0,1878-01-20 04:00:00,1878-01-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,120.5,"01207365","01207365",NA
"67211","01Z7M5",1878,1,21,4,115.5,21.5,192,1,0,"01207365",20.2,16.4,12.3,45,NA,NA,0,1878-01-21 04:00:00,1878-01-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,115.5,"01207365","01207365",NA
"68368","01ZGHC",1878,3,11,4,114.5,21.5,192,1,0,"01207365",21,20.5,9.3,68,NA,NA,0,1878-03-11 04:00:00,1878-03-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,114.5,"01207365","01207365",NA
"68388","01ZGMI",1878,3,12,4,116.5,19.5,192,1,0,"01207365",24.7,24.8,9.3,68,NA,NA,0,1878-03-12 04:00:00,1878-03-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,116.5,"01207365","01207365",NA
"68409","01ZGRT",1878,3,13,4,118.5,16.5,192,1,0,"01207365",28,27.8,1,68,NA,NA,0,1878-03-13 04:00:00,1878-03-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,118.5,"01207365","01207365",NA
"68430","01ZGWX",1878,3,14,4,119.5,16.5,192,1,0,"01207365",28.3,30,0,361,NA,NA,0,1878-03-14 04:00:00,1878-03-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,119.5,"01207365","01207365",NA
"68452","01ZH25",1878,3,15,4,119.5,15.5,192,1,0,"01207365",28,29.5,0,361,NA,NA,0,1878-03-15 04:00:00,1878-03-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,119.5,"01207365","01207365",NA
"68475","01ZH7C",1878,3,16,4,120.5,14.5,192,2,NA,"0120",27.3,27.5,4.6,90,NA,NA,0,1878-03-16 04:00:00,1878-03-16 12:00:00,"L","invalid","local",NA,NA,NA,NA,120.5,NA,"01207365","01207365"
"69115","01ZLSW",1878,4,13,4,118.5,13.5,192,1,0,"01207365",28.5,30.7,6.7,68,NA,NA,0,1878-04-13 04:00:00,1878-04-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,118.5,"01207365","01207365",NA
"69141","01ZM0N",1878,4,14,4,116.5,12.5,192,1,0,"01207366",28.8,34,4.6,68,NA,NA,0,1878-04-14 04:00:00,1878-04-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,116.5,"01207365","01207365",NA
"69167","01ZM8D",1878,4,15,4,114.5,12.5,192,1,0,"01207366",29,33,4.6,68,NA,NA,0,1878-04-15 04:00:00,1878-04-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,114.5,"01207365","01207365",NA
"69195","01ZMGG",1878,4,16,5,112.5,10.5,192,1,0,"01207366",29,33.3,4.6,68,NA,NA,0,1878-04-16 05:00:00,1878-04-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,112.5,"01207365","01207365",NA
"69223","01ZMO0",1878,4,17,5,111.5,10.5,192,1,0,"01207366",30,34.8,4.6,68,NA,NA,0,1878-04-17 05:00:00,1878-04-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,111.5,"01207365","01207365",NA
"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"69304","01ZNAZ",1878,4,20,5,107.5,5.5,192,2,NA,"0120",29,31.9,2.6,68,NA,NA,0,1878-04-20 05:00:00,1878-04-20 12:00:00,"L","invalid","local",NA,NA,NA,NA,107.5,NA,"01207366","01207366"
"69331","01ZNI1",1878,4,21,5,106.5,3.5,192,2,NA,"0120",28.4,32,1,113,NA,NA,0,1878-04-21 05:00:00,1878-04-21 12:00:00,"L","invalid","local",NA,NA,NA,NA,106.5,NA,"01207366","01207366"
"69358","01ZNON",1878,4,22,5,106.5,3.5,192,2,NA,"0120",29,30.4,4.6,270,NA,NA,0,1878-04-22 05:00:00,1878-04-22 12:00:00,"L","invalid","local",NA,NA,NA,NA,106.5,NA,"01207366","01207366"
"69384","01ZNVF",1878,4,23,5,107.5,2.5,192,2,NA,"0120",29.4,30.5,2.6,248,NA,NA,0,1878-04-23 05:00:00,1878-04-23 12:00:00,"L","invalid","local",NA,NA,NA,NA,107.5,NA,"01207366","01207366"
"69410","01ZO2A",1878,4,24,5,107.5,1.5,192,2,NA,"0120",29.8,33.8,0,361,NA,NA,0,1878-04-24 05:00:00,1878-04-24 12:00:00,"L","invalid","local",NA,NA,NA,NA,107.5,NA,"01207366","01207366"
"69440","01ZO9G",1878,4,25,5,107.5,0.5,192,2,NA,"0120",30.3,35,2.6,45,NA,NA,0,1878-04-25 05:00:00,1878-04-25 12:00:00,"L","invalid","local",NA,NA,NA,NA,107.5,NA,"01207366","01207366"
"69470","01ZOG5",1878,4,26,5,107.5,0.5,192,2,NA,"0120",30,34,0,361,NA,NA,0,1878-04-26 05:00:00,1878-04-26 12:00:00,"L","invalid","local",NA,NA,NA,NA,107.5,NA,"01207366","01207366"
"69501","01ZONA",1878,4,27,5,107.5,-0.5,192,1,0,"01207366",30,34,2.6,45,NA,NA,0,1878-04-27 05:00:00,1878-04-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01207366","01207366",NA
"69534","01ZOUG",1878,4,28,5,107.5,-0.5,192,1,0,"01207366",30.8,33,1,135,NA,NA,0,1878-04-28 05:00:00,1878-04-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01207366","01207366",NA
"69566","01ZP1J",1878,4,29,5,107.5,-1.5,192,1,0,"01207366",30,34,1,23,NA,NA,0,1878-04-29 05:00:00,1878-04-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01207366","01207366",NA
"69601","01ZP8X",1878,4,30,5,107.5,-2.5,192,1,0,"01207366",30,30,2.6,45,NA,NA,0,1878-04-30 05:00:00,1878-04-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01207366","01207366",NA
"69633","01ZPG4",1878,5,1,5,107.5,-2.5,192,1,0,"01207366",29,27.8,NA,NA,NA,NA,0,1878-05-01 05:00:00,1878-05-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01207366","01207366",NA
"69690","01ZPT3",1878,5,3,5,106.5,-3.5,192,1,0,"01207366",30,29,2.6,45,NA,NA,0,1878-05-03 05:00:00,1878-05-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,106.5,"01207366","01207366",NA
"69716","01ZPZB",1878,5,4,5,106.5,-4.5,192,1,0,"01207366",30,31.5,2.6,90,NA,NA,0,1878-05-04 05:00:00,1878-05-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,106.5,"01207366","01207366",NA
"69741","01ZQ5K",1878,5,5,5,106.5,-5.5,192,1,0,"01207366",30,31,2.6,45,NA,5,0,1878-05-05 05:00:00,1878-05-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,106.5,"01207366","01207366",NA
"69789","01ZQGZ",1878,5,7,5,104.5,-6.5,192,1,0,"01207366",29,32,4.6,45,NA,0,0,1878-05-07 05:00:00,1878-05-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01207366","01207366",NA
"69813","01ZQMA",1878,5,8,5,104.5,-8.5,192,1,0,"01207366",29,30,2.6,135,NA,3,0,1878-05-08 05:00:00,1878-05-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01207366","01207366",NA
"69836","01ZQR9",1878,5,9,5,103.5,-9.5,192,1,0,"01207366",29,30.2,2.6,135,NA,5,0,1878-05-09 05:00:00,1878-05-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,103.5,"01207366","01207366",NA
"69861","01ZQWP",1878,5,10,5,102.5,-9.5,192,1,0,"01207366",29,29.8,1,23,NA,3,0,1878-05-10 05:00:00,1878-05-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,102.5,"01207366","01207366",NA
"69888","01ZR25",1878,5,11,5,101.5,-10.5,192,1,0,"01207366",29,30.2,4.6,180,NA,3,0,1878-05-11 05:00:00,1878-05-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,101.5,"01207366","01207366",NA
"69914","01ZR84",1878,5,12,5,100.5,-11.5,192,1,0,"01207366",29,30,1,180,NA,5,0,1878-05-12 05:00:00,1878-05-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,100.5,"01207366","01207366",NA
"69942","01ZRE4",1878,5,13,5,99.5,-12.5,192,1,0,"01207366",28.6,30.3,1,135,NA,NA,0,1878-05-13 05:00:00,1878-05-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,99.5,"01207366","01207366",NA
"69970","01ZRK3",1878,5,14,5,98.5,-13.5,192,1,0,"01207366",28,28.6,4.6,90,NA,NA,0,1878-05-14 05:00:00,1878-05-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,98.5,"01207366","01207366",NA
"70004","01ZRQ1",1878,5,15,6,96.5,-14.5,192,1,0,"01207366",27.2,28.5,2.6,68,NA,2,0,1878-05-15 06:00:00,1878-05-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,96.5,"01207366","01207366",NA
"70035","01ZRWB",1878,5,16,6,95.5,-15.5,192,1,0,"01207366",26.7,26.6,4.6,158,NA,8,0,1878-05-16 06:00:00,1878-05-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,95.5,"01207366","01207366",NA
"70065","01ZS2C",1878,5,17,6,94.5,-16.5,192,1,0,"01207366",27,27.9,2.6,68,NA,2,0,1878-05-17 06:00:00,1878-05-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,94.5,"01207366","01207366",NA
"70095","01ZS8H",1878,5,18,6,93.5,-16.5,192,1,0,"01207366",26.5,27,4.6,68,NA,2,0,1878-05-18 06:00:00,1878-05-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,93.5,"01207366","01207366",NA
"70125","01ZSED",1878,5,19,6,91.5,-17.5,192,1,0,"01207366",25,26,4.6,68,NA,5,0,1878-05-19 06:00:00,1878-05-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,91.5,"01207366","01207366",NA
"70152","01ZSK4",1878,5,20,6,90.5,-17.5,192,1,0,"01207366",26,25.2,9.3,180,NA,8,0,1878-05-20 06:00:00,1878-05-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,90.5,"01207366","01207366",NA
"70178","01ZSPL",1878,5,21,6,86.5,-18.5,192,1,0,"01207366",25,24.5,9.3,158,NA,NA,0,1878-05-21 06:00:00,1878-05-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,86.5,"01207366","01207366",NA
"70203","01ZSVJ",1878,5,22,6,83.5,-19.5,192,1,0,"01207366",25.2,25,9.3,158,NA,NA,0,1878-05-22 06:00:00,1878-05-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,83.5,"01207366","01207366",NA
"70234","01ZT21",1878,5,23,7,80.5,-19.5,192,1,0,"01207366",26,25.4,6.7,135,NA,NA,0,1878-05-23 07:00:00,1878-05-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,80.5,"01207366","01207366",NA
"70266","01ZT8J",1878,5,24,7,77.5,-20.5,192,1,0,"01207366",25.2,26,4.6,90,NA,2,0,1878-05-24 07:00:00,1878-05-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,77.5,"01207366","01207366",NA
"70297","01ZTF6",1878,5,25,7,74.5,-21.5,192,1,0,"01207366",25.5,26,6.7,68,NA,2,0,1878-05-25 07:00:00,1878-05-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,74.5,"01207366","01207366",NA
"70328","01ZTMT",1878,5,26,7,73.5,-21.5,192,1,0,"01207366",25.2,26,1,68,NA,7,0,1878-05-26 07:00:00,1878-05-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,73.5,"01207366","01207366",NA
"70358","01ZTTX",1878,5,27,7,71.5,-21.5,192,1,0,"01207366",25.2,25.8,4.6,90,NA,5,0,1878-05-27 07:00:00,1878-05-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,71.5,"01207366","01207366",NA
"70392","01ZU14",1878,5,28,7,69.5,-21.5,192,1,0,"01207366",25.2,27,4.6,90,NA,NA,0,1878-05-28 07:00:00,1878-05-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,69.5,"01207366","01207366",NA
"70428","01ZU8U",1878,5,29,8,67.5,-22.5,192,1,0,"01207366",25.5,26.5,NA,NA,NA,3,0,1878-05-29 08:00:00,1878-05-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,67.5,"01207366","01207366",NA
"70459","01ZUG5",1878,5,30,8,65.5,-22.5,192,1,0,"01207366",24.2,23.5,12.3,158,NA,6,0,1878-05-30 08:00:00,1878-05-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,65.5,"01207366","01207366",NA
"70490","01ZUNK",1878,5,31,8,61.5,-22.5,192,1,0,"01207366",24,23.7,6.7,113,NA,6,0,1878-05-31 08:00:00,1878-05-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,61.5,"01207366","01207366",NA
"70522","01ZUVM",1878,6,1,8,58.5,-23.5,192,1,0,"01207366",24.8,25.5,6.7,113,NA,4,0,1878-06-01 08:00:00,1878-06-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,58.5,"01207366","01207366",NA
"70552","01ZV2S",1878,6,2,8,56.5,-24.5,192,1,0,"01207366",24,25.8,4.6,68,NA,4,0,1878-06-02 08:00:00,1878-06-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,56.5,"01207366","01207366",NA
"70577","01ZV9X",1878,6,3,8,54.5,-24.5,192,1,0,"01207366",23.4,23.1,4.6,180,NA,6,0,1878-06-03 08:00:00,1878-06-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,54.5,"01207366","01207366",NA
"70608","01ZVHG",1878,6,4,9,51.5,-26.5,192,1,0,"01207366",23,22,4.6,113,NA,NA,0,1878-06-04 09:00:00,1878-06-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,51.5,"01207366","01207366",NA
"70635","01ZVNQ",1878,6,5,9,49.5,-27.5,192,1,0,"01207366",22.5,20.7,6.7,180,NA,2,0,1878-06-05 09:00:00,1878-06-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,49.5,"01207366","01207366",NA
"70663","01ZVUG",1878,6,6,9,47.5,-27.5,192,1,0,"01207366",23,21,1,180,NA,2,0,1878-06-06 09:00:00,1878-06-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,47.5,"01207366","01207366",NA
"70690","01ZW0P",1878,6,7,9,47.5,-27.5,192,1,0,"01207366",23.1,23.1,2.6,68,NA,5,0,1878-06-07 09:00:00,1878-06-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,47.5,"01207366","01207366",NA
"70716","01ZW73",1878,6,8,9,46.5,-28.5,192,1,0,"01207366",22.5,24.5,1,68,NA,2,0,1878-06-08 09:00:00,1878-06-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,46.5,"01207366","01207366",NA
"70742","01ZWE1",1878,6,9,9,44.5,-27.5,192,1,0,"01207366",21.9,19.8,9.3,180,NA,NA,0,1878-06-09 09:00:00,1878-06-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,44.5,"01207366","01207366",NA
"70764","01ZWL6",1878,6,10,9,41.5,-28.5,192,1,0,"01207366",21,19,4.6,113,NA,7,0,1878-06-10 09:00:00,1878-06-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,41.5,"01207366","01207366",NA
"70784","01ZWS9",1878,6,11,9,38.5,-29.5,192,1,0,"01207366",22,21.8,6.7,23,NA,NA,0,1878-06-11 09:00:00,1878-06-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,38.5,"01207366","01207366",NA
"70809","01ZWZF",1878,6,12,10,37.5,-30.5,192,1,0,"01207366",21,20,4.6,315,NA,7,0,1878-06-12 10:00:00,1878-06-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,37.5,"01207366","01207366",NA
"70826","01ZX6A",1878,6,13,10,35.5,-31.5,192,1,0,"01207366",21,20.1,6.7,225,NA,3,0,1878-06-13 10:00:00,1878-06-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,35.5,"01207366","01207366",NA
"70845","01ZXDK",1878,6,14,10,33.5,-32.5,192,1,0,"01207366",21,20.8,9.3,360,NA,3,0,1878-06-14 10:00:00,1878-06-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,33.5,"01207366","01207366",NA
"70865","01ZXKL",1878,6,15,10,29.5,-34.5,192,1,0,"01207367",22,23,6.7,315,NA,0,0,1878-06-15 10:00:00,1878-06-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,29.5,"01207366","01207366",NA
"70882","01ZXRK",1878,6,16,10,26.5,-35.5,192,1,0,"01207367",22.2,23,9.3,338,NA,7,0,1878-06-16 10:00:00,1878-06-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,26.5,"01207366","01207366",NA
"70904","01ZXYG",1878,6,17,10,25.5,-35.5,192,1,0,"01207367",18,18,15.4,270,NA,6,0,1878-06-17 10:00:00,1878-06-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,25.5,"01207366","01207366",NA
"70925","01ZY5F",1878,6,18,10,24.5,-35.5,192,1,0,"01207367",18.2,16.2,2.6,225,NA,3,0,1878-06-18 10:00:00,1878-06-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,24.5,"01207366","01207366",NA
"70947","01ZYD4",1878,6,19,11,21.5,-35.5,192,1,0,"01207367",17.5,19.4,9.3,23,NA,NA,0,1878-06-19 11:00:00,1878-06-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,21.5,"01207366","01207366",NA
"70965","01ZYKG",1878,6,20,11,20.5,-36.5,192,1,0,"01207367",16.5,16,12.3,315,NA,NA,0,1878-06-20 11:00:00,1878-06-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,20.5,"01207366","01207366",NA
"70986","01ZYRY",1878,6,21,11,19.5,-35.5,192,1,0,"01207367",17,16.8,1,113,NA,7,0,1878-06-21 11:00:00,1878-06-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,19.5,"01207366","01207366",NA
"71007","01ZYZF",1878,6,22,11,19.5,-34.5,192,1,0,"01207367",17,17,4.6,315,NA,6,0,1878-06-22 11:00:00,1878-06-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,19.5,"01207366","01207366",NA
"71026","01ZZ6Y",1878,6,23,11,18.5,-35.5,192,1,0,"01207367",16.8,16.6,9.3,315,NA,6,0,1878-06-23 11:00:00,1878-06-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,18.5,"01207366","01207366",NA
"71045","01ZZEJ",1878,6,24,11,17.5,-34.5,192,1,0,"01207367",16.5,16.5,6.7,293,NA,6,0,1878-06-24 11:00:00,1878-06-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,17.5,"01207366","01207366",NA
"71064","01ZZLN",1878,6,25,11,16.5,-35.5,192,1,0,"01207367",17.5,17.3,15.4,338,NA,7,0,1878-06-25 11:00:00,1878-06-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,16.5,"01207366","01207366",NA
"71083","01ZZSS",1878,6,26,11,15.5,-34.5,192,1,0,"01207367",16,12.5,9.3,248,NA,4,0,1878-06-26 11:00:00,1878-06-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,15.5,"01207366","01207366",NA
"71103","02000C",1878,6,27,11,13.5,-31.5,192,1,0,"01207367",15,10.9,6.7,225,NA,6,0,1878-06-27 11:00:00,1878-06-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,13.5,"01207366","01207366",NA
"71125","02008G",1878,6,28,11,10.5,-29.5,192,1,0,"01207367",15.5,14.5,6.7,225,NA,5,0,1878-06-28 11:00:00,1878-06-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,10.5,"01207366","01207366",NA
"71146","0200GP",1878,6,29,12,7.5,-27.5,192,1,0,"01207367",16.2,16.2,6.7,180,NA,5,0,1878-06-29 12:00:00,1878-06-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,7.5,"01207366","01207366",NA
"71166","0200NX",1878,6,30,12,6.5,-25.5,192,1,0,"01207367",16.5,16.5,6.7,180,NA,5,0,1878-06-30 12:00:00,1878-06-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,6.5,"01207366","01207366",NA
